County,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
139,"Hall County, Georgia",182841.0,34.9,50853.0,23645.0,33538.0,18.342713067638
003,"Honolulu County, Hawaii",964678.0,37.4,72764.0,30361.0,91904.0,9.526909497262299
009,"Maui County, Hawaii",156633.0,39.8,63512.0,29517.0,16416.0,10.480550075654556
005,"Kalawao County, Hawaii",71.0,53.8,59375.0,45515.0,10.0,14.084507042253522
071,"Oneida County, Idaho",4257.0,38.9,40842.0,18920.0,679.0,15.950199671129903
045,"Gem County, Idaho",16722.0,42.7,44432.0,20250.0,3010.0,18.00023920583662
085,"Valley County, Idaho",9698.0,47.6,50473.0,25785.0,907.0,9.352443802845947
003,"Adams County, Idaho",3937.0,51.0,35434.0,21555.0,641.0,16.281432562865124
193,"Woodbury County, Iowa",102155.0,35.3,45856.0,23269.0,15532.0,15.204346336449513
097,"Jackson County, Iowa",19737.0,44.1,46467.0,24493.0,2047.0,10.371383695597101
111,"Lee County, Iowa",35736.0,42.8,42469.0,22649.0,5262.0,14.724647414372061
181,"Warren County, Iowa",46631.0,38.8,62535.0,29088.0,3258.0,6.986768458750617
149,"Plymouth County, Iowa",24923.0,42.4,58888.0,27942.0,1571.0,6.303414516711471
041,"Clay County, Iowa",16604.0,42.6,49035.0,29060.0,1443.0,8.690676945314381
055,"Delaware County, Iowa",17665.0,41.9,54076.0,26261.0,1452.0,8.219643362581376
185,"Wayne County, Iowa",6382.0,45.3,40024.0,22127.0,774.0,12.127859605139454
163,"Scott County, Iowa",167080.0,37.4,52735.0,28948.0,21446.0,12.835767297103184
181,"Sherman County, Kansas",6063.0,38.7,38634.0,21476.0,993.0,16.378030677882236
193,"Thomas County, Kansas",7902.0,35.6,48187.0,26903.0,846.0,10.70615034168565
127,"Morris County, Kansas",5869.0,47.4,47445.0,24680.0,477.0,8.12744930993355
163,"Rooks County, Kansas",5189.0,44.5,42449.0,23768.0,922.0,17.7683561379842
025,"Clark County, Kansas",2188.0,43.9,41129.0,25385.0,271.0,12.385740402193784
077,"Harper County, Kansas",5951.0,43.5,38313.0,22820.0,953.0,16.01411527474374
111,"Lyon County, Kansas",33624.0,32.2,38981.0,19789.0,6845.0,20.35748275041637
145,"Pawnee County, Kansas",6971.0,43.1,44078.0,23230.0,385.0,5.522880504949074
033,"Comanche County, Kansas",1905.0,44.9,39375.0,21041.0,118.0,6.194225721784777
063,"Gove County, Kansas",2835.0,45.8,44866.0,26233.0,286.0,10.088183421516755
079,"Harvey County, Kansas",34722.0,38.5,50287.0,23775.0,4273.0,12.306318760440067
069,"Gray County, Kansas",6012.0,35.1,57808.0,25537.0,663.0,11.027944111776447
017,"Chase County, Kansas",2763.0,45.8,36815.0,21775.0,344.0,12.450235251538183
067,"Grant County, Kansas",7869.0,33.6,53213.0,26370.0,1015.0,12.898716482399289
109,"Logan County, Kansas",2775.0,44.4,41765.0,25328.0,347.0,12.504504504504505
149,"Pottawatomie County, Kansas",22009.0,34.7,56854.0,24892.0,1947.0,8.846381025943932
015,"Butler County, Kansas",65786.0,37.5,56454.0,27329.0,5374.0,8.168911318517617
169,"Saline County, Kansas",55633.0,37.8,47215.0,24935.0,9431.0,16.95216867686445
197,"Wabaunsee County, Kansas",7050.0,41.5,54694.0,24199.0,444.0,6.297872340425532
113,"Fayette County, Georgia",107105.0,42.7,79977.0,35344.0,8138.0,7.598151346809206
207,"Woodson County, Kansas",3278.0,48.5,33839.0,21774.0,622.0,18.974984746796828
141,"Osborne County, Kansas",3846.0,47.9,37925.0,26313.0,642.0,16.692667706708267
055,"Finney County, Kansas",36920.0,30.6,47945.0,21629.0,5790.0,15.682556879739979
097,"Kiowa County, Kansas",2527.0,41.8,44650.0,23232.0,288.0,11.396913335971508
201,"Washington County, Kansas",5763.0,46.2,42515.0,22621.0,573.0,9.942738157209787
129,"Morton County, Kansas",3182.0,41.1,46607.0,22378.0,348.0,10.936517913262099
009,"Barton County, Kansas",27602.0,39.8,44981.0,25800.0,3752.0,13.593217882762119
043,"Doniphan County, Kansas",7905.0,38.3,46512.0,22713.0,891.0,11.27134724857685
101,"Lane County, Kansas",1616.0,46.2,53021.0,31694.0,163.0,10.086633663366337
115,"Marion County, Kansas",12491.0,44.5,45830.0,22269.0,1394.0,11.160035225362261
013,"Brown County, Kansas",9969.0,41.8,39968.0,21046.0,1860.0,18.65783930183569
161,"Riley County, Kansas",73243.0,24.5,43962.0,22948.0,14858.0,20.28589762844231
041,"Dickinson County, Kansas",19734.0,41.5,48890.0,23895.0,2116.0,10.722610722610723
079,"Garrard County, Kentucky",16896.0,41.3,44652.0,21341.0,3181.0,18.82694128787879
037,"Campbell County, Kentucky",90606.0,37.0,54306.0,26945.0,11467.0,12.655894753106859
081,"Grant County, Kentucky",24685.0,36.0,46159.0,19829.0,4353.0,17.634190804132064
141,"Logan County, Kentucky",26822.0,40.7,36590.0,19143.0,5613.0,20.926851092386848
167,"Mercer County, Kentucky",21313.0,42.5,45396.0,24138.0,3534.0,16.581429174682118
009,"Brown County, Illinois",6904.0,37.3,42194.0,20555.0,641.0,9.284472769409039
123,"Marshall County, Illinois",12454.0,45.5,51504.0,25975.0,1333.0,10.70338846956801
021,"Christian County, Illinois",34651.0,41.7,45145.0,23915.0,4873.0,14.0630862024184
077,"Jackson County, Illinois",60055.0,29.4,33479.0,20527.0,16711.0,27.82615935392557
181,"Union County, Illinois",17722.0,43.2,41848.0,21719.0,3381.0,19.07798216905541
165,"Saline County, Illinois",24950.0,41.8,37800.0,21596.0,4595.0,18.416833667334668
195,"Whiteside County, Illinois",58150.0,42.1,47667.0,24525.0,6843.0,11.767841788478075
037,"DeKalb County, Illinois",104820.0,29.6,53375.0,23696.0,18622.0,17.765693569929404
079,"Jasper County, Illinois",9680.0,43.3,52233.0,24174.0,635.0,6.559917355371901
197,"Will County, Illinois",679688.0,35.8,76147.0,30377.0,53560.0,7.880086157177999
041,"Douglas County, Illinois",19902.0,38.3,52741.0,23732.0,2028.0,10.189930660235152
061,"Greene County, Illinois",13778.0,41.9,43502.0,22307.0,1775.0,12.882856728117288
069,"Hardin County, Illinois",4273.0,47.1,37071.0,22366.0,992.0,23.21553943365317
095,"Knox County, Illinois",52545.0,41.8,40667.0,22093.0,8068.0,15.354458083547435
127,"Massac County, Illinois",15282.0,42.8,43615.0,22047.0,2458.0,16.084282162020678
089,"Kane County, Illinois",518380.0,35.1,69530.0,30082.0,56796.0,10.956441220726107
073,"San Diego County, California",3138265.0,34.8,62962.0,30668.0,441648.0,14.07299893412443
107,"Tulare County, California",446644.0,29.9,42708.0,17894.0,115313.0,25.817653433159293
113,"Yolo County, California",202288.0,30.7,55918.0,27730.0,37188.0,18.38369057976746
023,"Humboldt County, California",134613.0,37.5,41426.0,23540.0,26600.0,19.760350040486433
057,"Nevada County, California",98509.0,48.5,57353.0,32346.0,11696.0,11.873026830035835
003,"Alpine County, California",1165.0,44.3,58636.0,25527.0,184.0,15.793991416309012
039,"Madera County, California",151435.0,33.2,45625.0,17847.0,32604.0,21.530029385544953
045,"Mendocino County, California",87497.0,41.8,43469.0,23306.0,17221.0,19.68181766231985
087,"Santa Cruz County, California",264808.0,36.9,66519.0,32295.0,37239.0,14.06264161203589
105,"Trinity County, California",13638.0,49.8,36890.0,22905.0,2579.0,18.91039741897639
037,"Los Angeles County, California",9893481.0,35.1,55909.0,27749.0,1737224.0,17.55927969134423
065,"Riverside County, California",2228528.0,33.9,56529.0,23591.0,355511.0,15.952727540331555
071,"San Bernardino County, California",2056915.0,31.9,54090.0,21332.0,375280.0,18.24479864262743
085,"Santa Clara County, California",1812208.0,36.4,91702.0,41513.0,181376.0,10.008564138332906
041,"Marin County, California",254643.0,44.8,90839.0,56791.0,19121.0,7.508943894000621
061,"Placer County, California",355924.0,40.4,72725.0,34886.0,30850.0,8.667580719479439
093,"Siskiyou County, California",44503.0,47.1,37709.0,22293.0,9216.0,20.708716266319126
089,"Shasta County, California",177966.0,42.1,44651.0,23670.0,30575.0,17.180247912522617
095,"Solano County, California",417258.0,37.1,67177.0,28929.0,52358.0,12.548111719847192
015,"Del Norte County, California",28357.0,39.1,37909.0,19072.0,5406.0,19.06407588955108
021,"Glenn County, California",28054.0,37.2,43023.0,22148.0,5198.0,18.528552078135025
007,"Butte County, California",220542.0,37.0,43752.0,23787.0,43942.0,19.924549518912496
063,"Plumas County, California",19586.0,49.9,45794.0,29806.0,2917.0,14.893291126314715
079,"San Luis Obispo County, California",272094.0,39.5,58697.0,29954.0,36588.0,13.446823524223246
029,"Kern County, California",848204.0,30.8,48552.0,20295.0,186811.0,22.02430075783656
111,"Ventura County, California",829017.0,36.6,76544.0,32930.0,90471.0,10.913045208964352
009,"Calaveras County, California",45147.0,50.0,55295.0,29329.0,4849.0,10.740470020156378
081,"San Mateo County, California",729543.0,39.3,88202.0,45732.0,54905.0,7.525944324049439
109,"Tuolumne County, California",54728.0,48.0,48426.0,25943.0,7411.0,13.541514398479755
005,"Amador County, California",37422.0,49.1,53684.0,27347.0,4150.0,11.089733311955534
095,"Phillips County, Colorado",4383.0,40.4,43011.0,20720.0,858.0,19.575633127994525
031,"Denver County, Colorado",619297.0,33.8,50313.0,33251.0,116284.0,18.77677431022595
061,"Kiowa County, Colorado",1423.0,40.9,40813.0,22482.0,243.0,17.07659873506676
009,"Baca County, Colorado",3761.0,47.8,38829.0,22318.0,551.0,14.65035894708854
047,"Gilpin County, Colorado",5477.0,44.8,63885.0,38022.0,589.0,10.754062442943217
063,"Kit Carson County, Colorado",8189.0,38.8,44157.0,21850.0,1027.0,12.541213823421662
051,"Gunnison County, Colorado",15421.0,34.1,52332.0,27654.0,2545.0,16.50346929511705
059,"Jefferson County, Colorado",540669.0,40.4,68984.0,36087.0,45991.0,8.506313474602761
091,"Ouray County, Colorado",4475.0,52.5,64601.0,33015.0,251.0,5.608938547486034
103,"Rio Blanco County, Colorado",6770.0,38.0,60128.0,27586.0,974.0,14.387001477104874
123,"Weld County, Colorado",258780.0,33.5,57180.0,25468.0,37096.0,14.33495633356519
021,"Conejos County, Colorado",8256.0,38.2,34526.0,17316.0,1585.0,19.198158914728683
023,"Costilla County, Colorado",3552.0,49.5,29145.0,20742.0,784.0,22.07207207207207
067,"La Plata County, Colorado",52039.0,38.3,58080.0,30151.0,5687.0,10.928342204884798
081,"Moffat County, Colorado",13447.0,36.3,53231.0,24577.0,1515.0,11.266453484048487
105,"Rio Grande County, Colorado",11913.0,41.4,38993.0,20557.0,2227.0,18.693863846218417
011,"Bent County, Colorado",6141.0,40.4,37340.0,15081.0,782.0,12.734082397003744
025,"Crowley County, Colorado",5629.0,38.9,31477.0,17187.0,1157.0,20.554272517321017
111,"San Juan County, Colorado",659.0,43.2,39583.0,24711.0,113.0,17.147192716236724
057,"Jackson County, Colorado",1371.0,46.7,43606.0,25936.0,121.0,8.825674690007293
075,"Logan County, Colorado",22607.0,37.2,40415.0,22581.0,3788.0,16.75587207502101
083,"Montezuma County, Colorado",25512.0,42.9,43188.0,23548.0,4831.0,18.936186892442773
119,"Teller County, Colorado",23276.0,48.0,59040.0,31075.0,1614.0,6.934181130778485
013,"Boulder County, Colorado",301072.0,35.7,67956.0,38011.0,41412.0,13.754849338364245
071,"Las Animas County, Colorado",15136.0,44.4,42261.0,22180.0,2599.0,17.17098308668076
073,"Lincoln County, Colorado",5442.0,39.3,41910.0,19703.0,532.0,9.775817714075707
107,"Routt County, Colorado",23409.0,39.7,62002.0,34873.0,2094.0,8.945277457388183
003,"Alamosa County, Colorado",15933.0,31.3,34520.0,19487.0,3924.0,24.62813029561288
019,"Clear Creek County, Colorado",9048.0,46.8,67259.0,41716.0,909.0,10.046419098143236
043,"Fremont County, Colorado",46850.0,43.4,39943.0,18954.0,6262.0,13.36606189967983
179,"Tazewell County, Illinois",135747.0,40.1,56067.0,28037.0,12150.0,8.950474043625274
035,"Douglas County, Colorado",293014.0,36.9,101591.0,43634.0,11248.0,3.8387244295494414
037,"Eagle County, Colorado",52151.0,34.7,74456.0,39497.0,5666.0,10.864604705566528
101,"Pueblo County, Colorado",160048.0,38.9,41777.0,21940.0,29637.0,18.517569729081277
085,"Montrose County, Colorado",41020.0,42.8,45718.0,22897.0,6484.0,15.806923451974647
087,"Morgan County, Colorado",28308.0,36.0,43774.0,20680.0,3679.0,12.996326126889926
093,"Park County, Colorado",16131.0,47.5,61570.0,31504.0,1451.0,8.995102597483108
109,"Saguache County, Colorado",6200.0,44.6,34600.0,20726.0,1518.0,24.483870967741936
077,"Mesa County, Colorado",147432.0,38.2,49471.0,26700.0,21157.0,14.350344565630257
099,"Prowers County, Colorado",12473.0,37.1,34391.0,18941.0,2808.0,22.512627274913815
053,"Hinsdale County, Colorado",809.0,56.5,56667.0,36365.0,41.0,5.067985166872682
041,"El Paso County, Colorado",634423.0,33.8,57125.0,28867.0,76520.0,12.061353387251092
121,"Washington County, Colorado",4796.0,44.2,44683.0,24977.0,598.0,12.468723936613845
049,"Grand County, Colorado",14535.0,41.5,64664.0,31684.0,1602.0,11.021671826625386
005,"Arapahoe County, Colorado",585333.0,35.9,60651.0,32595.0,69949.0,11.950291543446209
089,"Otero County, Colorado",18817.0,40.5,33848.0,19078.0,4573.0,24.30249242706064
014,"Broomfield County, Colorado",57171.0,35.9,77998.0,37442.0,4032.0,7.0525266306344125
003,"New Castle County, Delaware",542784.0,37.2,64537.0,32406.0,56494.0,10.408191840584836
005,"Sussex County, Delaware",200632.0,45.9,52710.0,26908.0,26419.0,13.167889469277084
001,"Kent County, Delaware",165030.0,36.7,55149.0,24851.0,20720.0,12.555292977034478
001,"District of Columbia, District of Columbia",619371.0,33.8,65830.0,45290.0,109200.0,17.630789946574833
009,"New Haven County, Connecticut",862611.0,39.4,61996.0,32523.0,103599.0,12.00993263475657
